keys,docs,classification
ViewPropertyAnimator_getStartDelay,get start delay  returns the current startdelay of property animations.,source
CertPath_toString,to string  returns a string representation of this certification path.,source
DrmSupportInfo_getFileSuffixIterator,get file suffix iterator  retrieves an iterator object that you can use to iterate over the file suffixes that  this drm plug-in supports.,source
Cipher_getProvider,get provider  returns the provider of this cipher object.,source
Thread_getPriority,get priority  returns this thread's priority.,source
Looper_getThread,get thread  gets the thread associated with this looper.,source
StackTraceElement_getFileName,get file name  returns the name of the source file containing the execution point  represented by this stack trace element.,source
Mac_getMacLength,get mac length  returns the length of the mac in bytes.,source
Array_newInstance,new instance  creates a new array with the specified component type and  length.,source
MtpStorageInfo_getFreeSpace,get free space  returns the amount of free space in the storage unit in bytes,source
InterfaceAddress_getBroadcast,get broadcast  returns an inetaddress for the broadcast address  for this interfaceaddress.,source
ECFieldF2m_getReductionPolynomial,get reduction polynomial  returns a biginteger whose i-th bit corresponds to the  i-th coefficient of the reduction polynomial for polynomial  basis or null for normal basis.,source
EllipticCurve_getField,get field  returns the finite field field that this  elliptic curve is over.,source
HttpsURLConnection_getLocalPrincipal,get local principal  returns the principal that was sent to the server during handshaking.,source
Socket_getSendBufferSize,"get send buffer size  get value of the so_sndbuf option  for this socket, that is the buffer size used by the platform  for output on this socket.",source
AccessibilityRecord_getRemovedCount,get removed count  gets the number of removed characters.,source
ImageView_getColorFilter,get color filter  returns the active color filter for this imageview.,source
ShapeDrawable_getConstantState,get constant state  return a constantstate instance that holds the shared state of this drawable.,source
DocumentBuilder_getSchema,get schema  get a reference to the the schema being used by  the xml processor.,source
TrafficStats_getMobileTxPackets,get mobile tx packets  return number of packets transmitted across mobile networks since device  boot.,source
Calendar_getActualMaximum,"get actual maximum  returns the maximum value that this field could have, given the  current date.",source
KeyAgreement_getProvider,get provider  returns the provider of this keyagreement object.,source
Provider_getService,get service  get the service describing this provider's implementation of the  specified type of this algorithm or alias.,source
Validator_getProperty,get property  look up the value of a property.,source
CursorWrapper_getColumnIndexOrThrow,"get column index or throw  returns the zero-based index for the given column name, or throws  illegalargumentexception if the column doesn't exist.",source
URI_getUserInfo,get user info  returns the decoded user-information component of this uri.,source
BluetoothHeadset_getConnectionState,"get connection state  get the current connection state of the profile  for apps targeting build.version_codes#s or or higher,  this requires the manifest.permission#bluetooth_connect  permission which can be gained with  activity.requestpermissions.",source
DrmSupportInfo_getFileSuffixIterator,get file suffix iterator  retrieves an iterator object that you can use to iterate over the file suffixes that  this drm plug-in supports.,source
BoringLayout_getLineCount,get line count  return the number of lines of text in this layout.,source
Calendar_getTimeInMillis,get time in millis  returns this calendar's current time as a long.,source
ExifInterface_getThumbnail,"get thumbnail  returns the jpeg compressed thumbnail inside the image file, or null if there is no  jpeg compressed thumbnail.",source
AudioRecord_getRecordingState,get recording state  returns the recording state of the audiorecord instance.,source
DynamicDrawableSpan_getVerticalAlignment,"get vertical alignment  returns the vertical alignment of this span, one of align_bottom,  align_baseline or align_center.",source
AtomicLong_getAndAdd,"get and add  atomically adds the given value to the current value,  with memory effects as specified by varhandle#getandadd.",source
