keys,docs,classification
AccountManager_getAuthenticatorTypes,get authenticator types from account manager  lists the currently registered authenticators.,source
ValueAnimator_getFrameDelay,"get frame delay from value animator  the amount of time, in milliseconds, between each frame of the animation.",source
DateFormat_getLongDateFormat,get long date format from date format  returns a dateformat object that can format the date  in long form  for the context's locale.,source
X509Certificate_getSubjectAlternativeNames,"get subject alternative names from x509 certificate  gets an immutable collection of subject alternative names from the  subjectaltname extension, .",source
DHPublicKeySpec_getG,get g from public key spec  returns the base generator g.,source
PKIXParameters_getDate,get date from parameters  returns the time for which the validity of the certification path  should be determined.,source
DatagramSocket_getSoTimeout,get so timeout from datagram socket  retrieve setting for so_timeout.,source
SSLEngine_getSSLParameters,get ssl parameters from engine  returns the sslparameters in effect for this sslengine.,source
ScaleGestureDetector_getFocusX,get focus x from scale gesture detector  get the x coordinate of the current gesture's focal point.,source
ScheduledThreadPoolExecutor_shutdownNow,"shutdown now from scheduled thread pool executor  attempts to stop all actively executing tasks, halts the  processing of waiting tasks, and returns a list of the tasks  that were awaiting execution.",source
ClassLoader_loadClass,load class from class loader  loads the class with the specified binary name.,source
Preference_getTitle,get title from preference  returns the title of this preference.,source
SelectorProvider_inheritedChannel,inherited channel from selector provider  returns the channel inherited from the entity that created this  java virtual machine.,source
ViewAnimator_getDisplayedChild,get displayed child from view animator  returns the index of the currently displayed child view.,source
Currency_getInstance,get instance from currency  returns a currency object given an iso 4217 3-letter code.,source
Element_getChild,get child from element  gets the child element with the given name.,source
MediaRouter_getCategoryAt,get category at from media router  return the category at the given index.,source
NetworkInterface_getDisplayName,get display name from network interface  get the display name of this network interface.,source
CertPathValidator_getAlgorithm,get algorithm from cert path validator  returns the algorithm name of this certpathvalidator.,source
EllipticCurve_getB,get b from elliptic curve  returns the second coefficient b of the  elliptic curve.,source
EasyEditSpan_getSpanTypeId,get span type id from easy edit span  return a special type identifier for this span class.,source
