keys,docs,classification
ExifInterface_getThumbnail," Returns the JPEG compressed thumbnail inside the image file, or null if there is no  JPEG compressed thumbnail.",source
AudioRecord_getRecordingState, Returns the recording state of the AudioRecord instance.,source
DynamicDrawableSpan_getVerticalAlignment," Returns the vertical alignment of this span, one of ALIGN_BOTTOM,  ALIGN_BASELINE or ALIGN_CENTER.",source
AtomicLong_getAndAdd," Atomically adds the given value to the current value,  with memory effects as specified by VarHandle#getAndAdd.",source
URLConnection_getOutputStream, Returns an output stream that writes to this connection.,source
StackTraceElement_getMethodName, Returns the name of the method containing the execution point  represented by this stack trace element.,source
EasyEditSpan_getSpanTypeId, Return a special type identifier for this span class.,source
Path_getFillType, Return the path's fill type.,source
ViewSwitcher_getNextView, Returns the next view to be displayed.,source
SSLSocketFactory_createSocket," Returns a socket layered over an existing socket connected to the named  host, at the given port.",source
HttpsURLConnection_getDefaultSSLSocketFactory, Gets the default static SSLSocketFactory that is  inherited by new instances of this class.,source
AccessibilityRecord_getFromIndex," Gets the index of the first character of the changed sequence,  or the beginning of a text selection or the index of the first  visible item when scrolling.",source
PKIXParameters_getTrustAnchors, Returns an immutable Set of the most-trusted  CAs.,source
BackupDataInput_getKey, Report the key associated with the current entity in the restore stream,source
Array_getByte," Returns the value of the indexed component in the specified  array object, as a byte.",source
X500Principal_getEncoded, Returns the distinguished name in ASN.1 DER encoded form.,source
DownloadManager_getUriForDownloadedFile," Returns the Uri of the given downloaded file id, if the file is  downloaded successfully.",source
DrmRights_getSubscriptionId, Retrieves the subscription ID associated with this DrmRights object.,source
EllipticCurve_getField, Returns the finite field field that this  elliptic curve is over.,source
Preference_getOnPreferenceChangeListener, Returns the callback to be invoked when this Preference is changed by the  user .,source
TypedArray_getPositionDescription, Returns a message about the parser state suitable for printing error messages.,source
NumberFormat_getNumberInstance, NOTE: New users are strongly encouraged to use  NumberFormatter instead of NumberFormat.,source
DrmEvent_getUniqueId, Retrieves the unique session identifier associated with this object.,source
AttributesImpl_getValue, Look up an attribute's value by qualified  name.,source
AppWidgetManager_getAppWidgetInfo, Get the available info about the AppWidget.,source
LayoutAnimationController_getInterpolator, Returns the interpolator used to interpolate the delays between the  children.,source
DecimalFormat_getRoundingMode, Returns the rounding mode being used to round numbers.,source
Method_getExceptionTypes, Returns an array of Class objects that represent the  types of exceptions declared to be thrown by the underlying  executable represented by this object.,source
SSLEngine_getSSLParameters, Returns the SSLParameters in effect for this SSLEngine.,source
InetSocketAddress_getHostString," Returns the hostname, or the String form of the address if it  doesn't have a hostname .",source
Mac_getProvider, Returns the provider of this Mac object.,source
Field_getDouble, Gets the value of a static or instance field of type  double or of another primitive type convertible to  type double via a widening conversion.,source
BoringLayout_getHeight, Return the total height of this layout.,source
AudioTrack_getAudioFormat, Returns the configured audio data encoding.,source
AccessibilityRecord_getClassName, Gets the class name of the source.,source
AudioTrack_getNotificationMarkerPosition, Returns marker position expressed in frames.,source
DropBoxManager_isTagEnabled, Checks any blacklists  to see whether a certain  tag is allowed.,source
WallpaperManager_getDrawable," Retrieve the current system wallpaper; if  no wallpaper is set, the system built-in static wallpaper is returned.",source
NfcManager_getDefaultAdapter, Get the default NFC Adapter for this device.,source
SSLSocketFactory_getDefault, Returns the default SSL socket factory.,source
JarFile_getJarEntry, Returns the JarEntry for the given entry name or  null if not found.,source
CharsetEncoder_maxBytesPerChar, Returns the maximum number of bytes that will be produced for each  character of input.,source
Time_getCurrentTimezone, Returns the timezone string that is currently set for the device.,source
DrmRights_getSubscriptionId, Retrieves the subscription ID associated with this DrmRights object.,source
Buffer_mark, Sets this buffer's mark at its position.,source
SecureRandom_getSeed," Returns the given number of seed bytes, computed using the seed  generation algorithm that this class uses to seed itself.",source
NfcV_getTag, Get the Tag object backing this TagTechnology object.,source
AbstractCursor_getColumnName, Returns the column name at the given zero-based column index.,source
Deflater_getBytesRead, Returns the total number of uncompressed bytes input so far.,source
AtomicFile_getBaseFile, Return the path to the base file.,source
Thread_getPriority, Returns this thread's priority.,source
AnimatorSet_getStartDelay," The amount of time, in milliseconds, to delay starting the animation after  start is called.",source
KeyPair_getPrivate, Returns a reference to the private key component of this key pair.,source
EllipticCurve_getField, Returns the finite field field that this  elliptic curve is over.,source
Calendar_getMinimalDaysInFirstWeek, Returns what the minimal days required in the first week of the year are.,source
ECFieldF2m_getM, Returns the value m of this characteristic  2 finite field.,source
InsetDrawable_getIntrinsicWidth, Returns the drawable's intrinsic width.,source
AudioRecord_getChannelCount, Returns the configured number of channels.,source
URLConnection_getPermission, Returns a permission object representing the permission  necessary to make the connection represented by this  object.,source
NumberFormat_getCurrency, Returns the Currency object used to display currency  amounts.,source
ServerSocket_getLocalSocketAddress, Returns the address of the endpoint this socket is bound to.,source
